Title,Summary,Link,Time,Section,Subsection,Category
Seeing With New Eyes in a World of Exotic Obsession,Christopher Lehmann-Haupt reviews book The Orchid Thief by Susan Orlean; photo (M),https://www.nytimes.com/1999/01/04/books/books-of-the-times-seeing-with-new-eyes-in-a-world-of-exotic-obsession.html,1999-01-04T05:00:00+0000,Books,Books,Florida Man
Giving a Guerrilla Journalist the Freedom of Cable,"Warren Berger article on The Awful Truth, new TV newsmagazine series created by guerrilla-style documentary filmmaker Michael Moore; photo (M)",https://www.nytimes.com/1999/04/04/arts/television-radio-giving-a-guerrilla-journalist-the-freedom-of-cable.html,1999-04-04T05:00:00+0000,Arts,Arts,Florida Man
2 Now Face Murder Charge In Widow's Disappearance,"Sante Kimes and son, Kenneth Kimes, are charged with murder and wide range of other felonies in July disappearance of Irene Silverman, 82, in alleged scheme to steal her Manhattan mansion; Silverman's body has not been found and prosecutors have n...",https://www.nytimes.com/1998/12/17/nyregion/2-now-face-murder-charge-in-widow-s-disappearance.html,1998-12-17T05:00:00+0000,New York,New York,Florida Man
"Boy Is Healthy Without Drug For H.I.V., Mother Says","Valerie Emerson claims her 4-year-old son Nikolas is healthy despite being infected with HIV virus, and attributes his good condition to her refusal to permit drug therapy; Maine District Court Judge Douglas Clapp agrees with her reasoning, having...",https://www.nytimes.com/1998/09/20/us/boy-is-healthy-without-drug-for-hiv-mother-says.html,1998-09-20T05:00:00+0000,U.S.,U.S.,Florida Man
City Will Settle Suits on Death In Police Arrest,"New York City agrees to pay nearly $3 million to settle group of lawsuits filed by family of Anthony Baez, Florida man whose confrontation with police outside his family's home in Bronx ignited heated debate about police brutality; after the death...",https://www.nytimes.com/1998/10/02/nyregion/city-will-settle-suits-on-death-in-police-arrest.html,1998-10-02T05:00:00+0000,New York,New York,Florida Man
Where Jugglers of All Ages Practice,"Article on juggling club for children at Ridge Street Elementary School in Rye Brook, NY; photos (L)",https://www.nytimes.com/1998/03/15/nyregion/where-jugglers-of-all-ages-practice.html,1998-03-15T05:00:00+0000,New York,New York,Florida Man
Shelves of Snooping Aids Make Privacy Hard to Buy,"Electronics analysts say telephone tapping is bigger than ever, and easier; court-authorized government wiretaps reached record two million private conversations last year; although all states ban unauthorized third-party wiretaps, private investi...",https://www.nytimes.com/1998/05/21/technology/shelves-of-snooping-aids-make-privacy-hard-to-buy.html,1998-05-21T05:00:00+0000,Technology,Technology,Florida Man
"Though Witness Recants, Florida Man Faces Death",,https://www.nytimes.com/1995/10/01/us/though-witness-recants-florida-man-faces-death.html,1995-10-01T05:00:00+0000,U.S.,U.S.,Florida Man
Florida High Court Upholds State Ban on Assisted Suicide,"Florida Supreme Court upholds state law banning physician-assisted suicide; reaches its decision in case of Charles Hall, 35-year-old man fighting final stages of AIDS (M)",https://www.nytimes.com/1997/07/18/us/florida-high-court-upholds-state-ban-on-assisted-suicide.html,1997-07-18T05:00:00+0000,U.S.,U.S.,Florida Man
Corrections,Correction of Outlook '97 section January 2; suit against tobacco industry noted,https://www.nytimes.com/1997/01/03/nyregion/c-corrections-012610.html,1997-01-03T05:00:00+0000,New York,New York,Florida Man
WHAT HAPPENED: A Bad Year for Cigarette Makers,,https://www.nytimes.com/1997/01/02/business/what-happened-a-bad-year-for-cigarette-makers.html,1997-01-02T05:00:00+0000,Business Day,Business Day,Florida Man
"Whether Officer Choked Man Is Disputed, as Trial Concludes",New York City Police Department's administrative trial of Officer Francis X Livoti ends with starky contrasting accounts of his 1994 confrontation with Anthony Baez on Bronx street (S),https://www.nytimes.com/1997/01/18/nyregion/whether-officer-choked-man-is-disputed-as-trial-concludes.html,1997-01-18T05:00:00+0000,New York,New York,Florida Man
Time to Get Off The Tenure Track,"Walter Olson Op-Ed article says rethinking of teacher-tenure laws in American school system is long overdue, as well as rethinking of drift toward culture of tenure for regular employees under wrongful firing legal doctrines and enactments; drawin...",https://www.nytimes.com/1997/07/08/opinion/time-to-get-off-the-tenure-track.html,1997-07-08T05:00:00+0000,Opinion,Opinion,Florida Man
Metro Digest,Metro Digest,https://www.nytimes.com/1997/01/18/nyregion/metro-digest-232548.html,1997-01-18T05:00:00+0000,New York,New York,Florida Man
NEW JERSEY DAILY BRIEFING;20-Year Tax Fraud Sentence,,https://www.nytimes.com/1996/02/27/nyregion/new-jersey-daily-briefing-20-year-tax-fraud-sentence.html,1996-02-27T05:00:00+0000,New York,New York,Florida Man
NEWS SUMMARY,,https://www.nytimes.com/1996/10/06/nyregion/news-summary-678546.html,1996-10-06T05:00:00+0000,New York,New York,Florida Man
Shock Around the Clock,"Lois Gould reports on spring apparel shows in Milan, Paris and New York; describes some of more exotic entrants and concludes that fashion is not for the fainthearted; drawings (L)",https://www.nytimes.com/1997/01/19/magazine/shock-around-the-clock.html,1997-01-19T05:00:00+0000,Magazine,Magazine,Florida Man
NEWS SUMMARY,,https://www.nytimes.com/1996/01/25/nyregion/news-summary-009946.html,1996-01-25T05:00:00+0000,New York,New York,Florida Man
Suspect Is in Coma After Arrest,,https://www.nytimes.com/1995/05/11/nyregion/new-jersey-daily-briefing-suspect-is-in-coma-after-arrest.html,1995-05-11T05:00:00+0000,New York,New York,Florida Man
Officer Is Charged In Deadly Argument,,https://www.nytimes.com/1995/03/22/nyregion/officer-is-charged-in-deadly-argument.html,1995-03-22T05:00:00+0000,New York,New York,Florida Man
METRO DIGEST,,https://www.nytimes.com/1995/08/22/nyregion/metro-digest-910895.html,1995-08-22T05:00:00+0000,New York,New York,Florida Man
Officer Charged in a Death Is Accused of an Assault,,https://www.nytimes.com/1995/08/22/nyregion/officer-charged-in-a-death-is-accused-of-an-assault.html,1995-08-22T05:00:00+0000,New York,New York,Florida Man
Officer Charged in a Death Is Accused in Assault Case,,https://www.nytimes.com/1995/08/22/nyregion/officer-charged-in-a-death-is-accused-in-assault-case.html,1995-08-22T05:00:00+0000,New York,New York,Florida Man
Canadians Bearing Trees Invade Manhattan;Evergreenery From the North For Sale at a Street Corner,,https://www.nytimes.com/1995/12/23/nyregion/canadians-bearing-trees-invade-manhattan-evergreenery-north-for-sale-street.html,1995-12-23T05:00:00+0000,New York,New York,Florida Man
ON THE JOB;Ken Yew Spat the Air Or?,,https://www.nytimes.com/1995/10/29/business/on-the-job-ken-yew-spat-the-air-or.html,1995-10-29T05:00:00+0000,Business Day,Business Day,Florida Man
Cellular Phones May Affect Pacemakers,,https://www.nytimes.com/1995/04/29/business/cellular-phones-may-affect-pacemakers.html,1995-04-29T05:00:00+0000,Business Day,Business Day,Florida Man
METRO DIGEST,,https://www.nytimes.com/1995/03/24/nyregion/metro-digest-867395.html,1995-03-24T05:00:00+0000,New York,New York,Florida Man
"FILM;
The Old Photo on the Mantel Is in Character, Too","AUDIENCES MAY NEVER NOTICE them, but they add subtle details that make a film believable. You see them in lockets, on walls and on desk tops. They represent the protagonist's memories and family and history. When the world of a film is being creat...",https://www.nytimes.com/1995/06/25/arts/film-the-old-photo-on-the-mantel-is-in-character-too.html,1995-06-25T05:00:00+0000,Arts,Arts,Florida Man
Officer Indicted in Death Faces Inquiry in a Choking,,https://www.nytimes.com/1995/03/24/nyregion/officer-indicted-in-death-faces-inquiry-in-a-choking.html,1995-03-24T05:00:00+0000,New York,New York,Florida Man
Officer Is Indicted in Man's Death During Confrontation in Bronx,,https://www.nytimes.com/1995/03/22/nyregion/officer-is-indicted-in-man-s-death-during-confrontation-in-bronx.html,1995-03-22T05:00:00+0000,New York,New York,Florida Man
NEWS SUMMARY,,https://www.nytimes.com/1994/12/21/nyregion/news-summary-163970.html,1994-12-21T05:00:00+0000,New York,New York,Florida Man
"Officer in Choking Inquiry Was Under Scrutiny, Officials Say",,https://www.nytimes.com/1995/01/06/nyregion/officer-in-choking-inquiry-was-under-scrutiny-officials-say.html,1995-01-06T05:00:00+0000,New York,New York,Florida Man
Examining a Jump in Police Brutality Complaints,,https://www.nytimes.com/1995/02/22/nyregion/examining-a-jump-in-police-brutality-complaints.html,1995-02-22T05:00:00+0000,New York,New York,Florida Man
Asphyxiation Killed Man In Custody,,https://www.nytimes.com/1995/01/05/nyregion/asphyxiation-killed-man-in-custody.html,1995-01-05T05:00:00+0000,New York,New York,Florida Man
"EARNING IT;
Have I Got a Business Opportunity for You","THE ad in The Seattle Times last summer was bare-boned: ""Vending route for sale. All new equipment."" 

Nicki Blum, then a 50-year-old former real estate broker looking for a career change, liked the promise of new machines and called the ad's ""800...",https://www.nytimes.com/1995/08/27/business/earning-it-have-i-got-a-business-opportunity-for-you.html,1995-08-27T05:00:00+0000,Business Day,Business Day,Florida Man
Unlikely Alliances Attack Property Rights Measures,,https://www.nytimes.com/1995/05/15/us/unlikely-alliances-attack-property-rights-measures.html,1995-05-15T05:00:00+0000,U.S.,U.S.,Florida Man
Business Diary: October 16-21,,https://www.nytimes.com/1994/10/23/business/business-diary-october-16-21.html,1994-10-23T05:00:00+0000,Business Day,Business Day,Florida Man
Cellular Telephone Industry Counts 11 Million Customers,,https://www.nytimes.com/1993/03/03/business/company-news-cellular-telephone-industry-counts-11-million-customers.html,1993-03-03T05:00:00+0000,Business Day,Business Day,Florida Man
"Market Place; In cellular telephone stocks, perception is everything.",,https://www.nytimes.com/1993/02/03/business/market-place-in-cellular-telephone-stocks-perception-is-everything.html,1993-02-03T05:00:00+0000,Business Day,Business Day,Florida Man
BUSINESS DIGEST,,https://www.nytimes.com/1993/01/30/business/business-digest-854093.html,1993-01-30T05:00:00+0000,Business Day,Business Day,Florida Man
In the Region: Westchester; Dealing With Cellular Phone Antennas,,https://www.nytimes.com/1993/05/16/realestate/in-the-region-westchester-dealing-with-cellular-phone-antennas.html,1993-05-16T05:00:00+0000,Real Estate,Real Estate,Florida Man
Retaliation Alleged in Black Lawyer's Indictment,,https://www.nytimes.com/1992/11/08/us/retaliation-alleged-in-black-lawyer-s-indictment.html,1992-11-08T05:00:00+0000,U.S.,U.S.,Florida Man
Health Claims Cause Turmoil In the Cellular-Phone Market,,https://www.nytimes.com/1993/01/30/business/health-claims-cause-turmoil-in-the-cellular-phone-market.html,1993-01-30T05:00:00+0000,Business Day,Business Day,Florida Man
The Man to Call When a Lion or a Tiger Breaks a Tooth,"DR. EDWARD V. SHAGAM has performed root-canal work on an Exxon tiger, has been up to his shoulder in elephant spit and was nearly nudged off a catwalk while examining the teeth of a giraffe that wanted him to scratch the top of her head.

He has a...",https://www.nytimes.com/1993/06/06/nyregion/the-man-to-call-when-a-lion-or-a-tiger-breaks-a-tooth.html,1993-06-06T05:00:00+0000,New York,New York,Florida Man
METRO DIGEST,,https://www.nytimes.com/1992/08/11/nyregion/metro-digest-252792.html,1992-08-11T05:00:00+0000,New York,New York,Florida Man
Metro Datelines; A Suspect in Slaying Arrested in Georgia,,https://www.nytimes.com/1991/10/11/nyregion/metro-datelines-a-suspect-in-slaying-arrested-in-georgia.html,1991-10-11T05:00:00+0000,New York,New York,Florida Man
Correction Officer Faces Murder Charge,,https://www.nytimes.com/1991/06/23/nyregion/metro-datelines-correction-officer-faces-murder-charge.html,1991-06-23T05:00:00+0000,New York,New York,Florida Man
CHRONICLE,,https://www.nytimes.com/1991/04/12/style/chronicle-414691.html,1991-04-12T05:00:00+0000,Style,Style,Florida Man
Unbelted Girl Dies; Father Charged in Crash,,https://www.nytimes.com/1991/01/10/us/unbelted-girl-dies-father-charged-in-crash.html,1991-01-10T05:00:00+0000,U.S.,U.S.,Florida Man
"Review/Television; The Wheels of Justice, Live on Cable",,https://www.nytimes.com/1991/07/03/news/review-television-the-wheels-of-justice-live-on-cable.html,1991-07-03T05:00:00+0000,Archives,Archives,Florida Man
Papers on Murder Suspect Lead to 2d Body,,https://www.nytimes.com/1990/10/08/nyregion/papers-on-murder-suspect-lead-to-2d-body.html,1990-10-08T05:00:00+0000,New York,New York,Florida Man
S.E.C. Acts in Fraud Case,,https://www.nytimes.com/1990/08/28/business/sec-acts-in-fraud-case.html,1990-08-28T05:00:00+0000,Business Day,Business Day,Florida Man
National League Narrows Expansion Entries to 6,,https://www.nytimes.com/1990/12/19/sports/national-league-narrows-expansion-entries-to-6.html,1990-12-19T05:00:00+0000,Sports,Sports,Florida Man
The Cop They Call the Mob's Mole,"Each morning as the jurors hearing a 1990 case involving the shooting of a union official filed into the wood-paneled courtroom, the last person out of the jury room was a stocky, round-faced man who walked with a slight limp and had a .38 revolve...",https://www.nytimes.com/1992/05/03/magazine/the-cop-they-call-the-mobs-mole.html,1992-05-03T05:00:00+0000,Magazine,Magazine,Florida Man
Florida Man Faces Charges Of Fraud for a Lottery Claim,,https://www.nytimes.com/1988/09/11/us/florida-man-faces-charges-of-fraud-for-a-lottery-claim.html,1988-09-11T05:00:00+0000,U.S.,U.S.,Florida Man
News Summary,,https://www.nytimes.com/1990/12/29/nyregion/news-summary-558590.html,1990-12-29T05:00:00+0000,New York,New York,Florida Man
"About New York;   Common Taste, Or Its Absence, For Commerce",,https://www.nytimes.com/1990/06/13/nyregion/about-new-york-common-taste-or-its-absence-for-commerce.html,1990-06-13T05:00:00+0000,New York,New York,Florida Man
Court Upholds Forced Treatment Of Mentally Ill by Prison Officials,,https://www.nytimes.com/1990/02/28/us/court-upholds-forced-treatment-of-mentally-ill-by-prison-officials.html,1990-02-28T05:00:00+0000,U.S.,U.S.,Florida Man
"A Cigar May Be a Smoke, But a Carved Indian Is an Antique",,https://www.nytimes.com/1989/12/28/garden/a-cigar-may-be-a-smoke-but-a-carved-indian-is-an-antique.html,1989-12-28T05:00:00+0000,Home & Garden,Home & Garden,Florida Man
NEWS SUMMARY,,https://www.nytimes.com/1989/04/23/nyregion/news-summary-421189.html,1989-04-23T05:00:00+0000,New York,New York,Florida Man
Ex-Army Mechanic Is Indicted on Spying Charges,,https://www.nytimes.com/1988/12/29/us/ex-army-mechanic-is-indicted-on-spying-charges.html,1988-12-29T05:00:00+0000,U.S.,U.S.,Florida Man
TV Notes,,https://www.nytimes.com/1989/01/12/arts/tv-notes.html,1989-01-12T05:00:00+0000,Arts,Arts,Florida Man
Polar B'ar Link Sought In Death of Florida Man,,https://www.nytimes.com/1986/07/26/us/around-the-nation-polar-b-ar-link-sought-in-death-of-florida-man.html,1986-07-26T05:00:00+0000,U.S.,U.S.,Florida Man
INSIDE,,https://www.nytimes.com/1987/10/29/nyregion/inside-740187.html,1987-10-29T05:00:00+0000,New York,New York,Florida Man
Stranded Passengers in Fray,,https://www.nytimes.com/1987/09/28/us/stranded-passengers-in-fray.html,1987-09-28T05:00:00+0000,U.S.,U.S.,Florida Man
"Florida Man, 62, Is Deported As Accomplice to the Nazis",,https://www.nytimes.com/1985/08/13/us/florida-man-62-is-deported-as-accomplice-to-the-nazis.html,1985-08-13T05:00:00+0000,U.S.,U.S.,Florida Man
"NEWS SUMMARY: THURSDAY, OCTOBER 29, 1987",,https://www.nytimes.com/1987/10/29/nyregion/news-summary-thursday-october-29-1987.html,1987-10-29T05:00:00+0000,New York,New York,Florida Man
Conquering Those Killer Queues,,https://www.nytimes.com/1988/09/25/business/conquering-those-killer-queues.html,1988-09-25T05:00:00+0000,Business Day,Business Day,Florida Man
Upheaval in the Financial World: Investors' Hopes Sink As Stocks Slip,,https://www.nytimes.com/1987/10/20/business/market-plunge-upheaval-financial-world-investors-hopes-sink-stocks-slip.html,1987-10-20T05:00:00+0000,Business Day,Business Day,Florida Man
BROTHER ARRESTED,,https://www.nytimes.com/1987/02/26/nyregion/stockbroker-is-slain-brother-arrested.html,1987-02-26T05:00:00+0000,New York,New York,Florida Man
ABC'S '20/20' EXAMINES LOAN FRAUD,,https://www.nytimes.com/1987/03/12/arts/tv-reviews-abc-s-20-20-examines-loan-fraud.html,1987-03-12T05:00:00+0000,Arts,Arts,Florida Man
Baby Brokering: Desperate Girl's Case Reveals Shadowy World,,https://www.nytimes.com/1987/10/29/nyregion/baby-brokering-desperate-girl-s-case-reveals-shadowy-world.html,1987-10-29T05:00:00+0000,New York,New York,Florida Man
Drug Poll Raises Questions For TV,,https://www.nytimes.com/1986/09/07/weekinreview/ideas-trends-drug-poll-raises-questions-for-tv.html,1986-09-07T05:00:00+0000,Week in Review,Week in Review,Florida Man
"NEWS SUMMARY: THURSDAY, FEBRUARY 26, 1987",,https://www.nytimes.com/1987/02/26/nyregion/news-summary-thursday-february-26-1987.html,1987-02-26T05:00:00+0000,New York,New York,Florida Man
"THE COURT RULES ON BIAS, LIBEL AND EXECUTIONS",,https://www.nytimes.com/1986/06/29/weekinreview/ideas-trends-the-court-rules-on-bias-libel-and-executions.html,1986-06-29T05:00:00+0000,Week in Review,Week in Review,Florida Man
BATTER UP! AT L.I. RANGES,"LEAD: LIKE surfers searching for the perfect wave, more and more Long Island ballplayers are stepping up to the plate in search of the perfect swing at the region's batting ranges.",https://www.nytimes.com/1987/05/31/nyregion/batter-up-at-li-ranges.html,1987-05-31T05:00:00+0000,New York,New York,Florida Man
DISCORD IS VOICED ON REDFISH LIMITS,,https://www.nytimes.com/1986/10/14/us/discord-is-voiced-on-redfish-limits.html,1986-10-14T05:00:00+0000,U.S.,U.S.,Florida Man
FLORIDA MAN NAMED IN GOLD FRAUD CASE IS STABBED TO DEATH,,https://www.nytimes.com/1984/07/16/us/florida-man-named-in-gold-fraud-case-is-stabbed-to-death.html,1984-07-16T05:00:00+0000,U.S.,U.S.,Florida Man
FLORIDA MAN GUILTY IN HORSE-DRUG CASE,,https://www.nytimes.com/1984/01/07/sports/florida-man-guilty-in-horse-drug-case.html,1984-01-07T05:00:00+0000,Sports,Sports,Florida Man
COURT FINDS INSULT NO CAUSE FOR A NEW TRIAL,,https://www.nytimes.com/1986/06/24/us/court-finds-insult-no-cause-for-a-new-trial.html,1986-06-24T05:00:00+0000,U.S.,U.S.,Florida Man
134th Death in Texas Crash,,https://www.nytimes.com/1985/08/13/us/134th-death-in-texas-crash.html,1985-08-13T05:00:00+0000,U.S.,U.S.,Florida Man
Delta Jet Pilot Voiced Little Fear of a Crash,,https://www.nytimes.com/1985/08/13/us/delta-jet-pilot-voiced-little-fear-of-a-crash.html,1985-08-13T05:00:00+0000,U.S.,U.S.,Florida Man
PROSECUTOR DISCLOSES A PLOT TO 'INFILTRATE' UNION CITY'S POLICE,,https://www.nytimes.com/1985/04/15/nyregion/prosecutor-discloses-a-plot-to-infiltrate-union-city-s-police.html,1985-04-15T05:00:00+0000,New York,New York,Florida Man
MAJORITY IN POLL LOOK TO CONGRESS TO CUT SPENDING,,https://www.nytimes.com/1985/11/17/us/majority-in-poll-look-to-congress-to-cut-spending.html,1985-11-17T05:00:00+0000,U.S.,U.S.,Florida Man
Pan Am 'Mystery Passenger' Is Identified as a Florida Man,,https://www.nytimes.com/1982/09/06/us/pan-am-mystery-passenger-is-identified-as-a-florida-man.html,1982-09-06T05:00:00+0000,U.S.,U.S.,Florida Man
U.S. Charges Floridian With War Crimes,,https://www.nytimes.com/1983/08/11/us/around-the-nation-us-charges-floridian-with-war-crimes.html,1983-08-11T05:00:00+0000,U.S.,U.S.,Florida Man
Drug Case Moved,,https://www.nytimes.com/1983/09/25/sports/sports-people-drug-case-moved.html,1983-09-25T05:00:00+0000,Sports,Sports,Florida Man
TO SAVE A HERO,,https://www.nytimes.com/1984/04/25/opinion/observer-to-save-a-hero.html,1984-04-25T05:00:00+0000,Opinion,Opinion,Florida Man
DEBAKEY RESUMES HEART TRANSPLANT SURGERY,,https://www.nytimes.com/1984/02/22/us/debakey-resumes-heart-transplant-surgery.html,1984-02-22T05:00:00+0000,U.S.,U.S.,Florida Man
BURDENSOME ASBESTOS CASES,,https://www.nytimes.com/1984/01/10/business/business-and-the-law-burdensome-asbestos-cases.html,1984-01-10T05:00:00+0000,Business Day,Business Day,Florida Man
Man Gets 12 Years In Plot to Steal Art,,https://www.nytimes.com/1983/04/13/nyregion/the-region-man-gets-12-years-in-plot-to-steal-art.html,1983-04-13T05:00:00+0000,New York,New York,Florida Man
Threat Against Supermarkets Brings On an Arrest in Miami,,https://www.nytimes.com/1982/12/14/us/threat-against-supermarkets-brings-on-an-arrest-in-miami.html,1982-12-14T05:00:00+0000,U.S.,U.S.,Florida Man
Alligator Bites Florida Man,,https://www.nytimes.com/1981/07/08/us/alligator-bites-florida-man.html,1981-07-08T05:00:00+0000,U.S.,U.S.,Florida Man
Man Held in Slaying Of Mrs. Orval Faubus,,https://www.nytimes.com/1983/03/10/us/around-the-nation-man-held-in-slaying-of-mrs-orval-faubus.html,1983-03-10T05:00:00+0000,U.S.,U.S.,Florida Man
RECIPIENT DIES 7 WEEKS AFTER LUNG TRANSPLANT,,https://www.nytimes.com/1982/11/14/nyregion/recipient-dies-7-weeks-after-lung-transplant.html,1982-11-14T05:00:00+0000,New York,New York,Florida Man
These Are Not Accidents,,https://www.nytimes.com/1982/12/31/opinion/these-are-not-accidents.html,1982-12-31T05:00:00+0000,Opinion,Opinion,Florida Man
Queens Man Arraigned In 2 Girls' Kidnapping,,https://www.nytimes.com/1982/04/25/nyregion/queens-man-arraigned-in-2-girls-kidnapping.html,1982-04-25T05:00:00+0000,New York,New York,Florida Man
PARAQUAT VICTIM IS GIVEN A RARE LUNG TRANSPLANT,,https://www.nytimes.com/1982/09/26/nyregion/paraquat-victim-is-given-a-rare-lung-transplant.html,1982-09-26T05:00:00+0000,New York,New York,Florida Man
U.S. ATTORNEY SEEKS END OF INSANITY DEFENSE PLEA,,https://www.nytimes.com/1982/08/07/nyregion/us-attorney-seeks-end-of-insanity-defense-plea.html,1982-08-07T05:00:00+0000,New York,New York,Florida Man
NEW YORKERS PROVIDING LODGING FOR RALLYGOERS,,https://www.nytimes.com/1982/06/11/nyregion/new-yorkers-providing-lodging-for-rallygoers.html,1982-06-11T05:00:00+0000,New York,New York,Florida Man
"News Summary; SATURDAY, JULY 3, 1982",,https://www.nytimes.com/1982/07/03/nyregion/news-summary-saturday-july-3-1982.html,1982-07-03T05:00:00+0000,New York,New York,Florida Man
Supreme Court Roundup; DEATH PENALTY IS BARRED FOR SOME ACCOMPLICES,,https://www.nytimes.com/1982/07/03/us/supreme-court-roundup-death-penalty-is-barred-for-some-accomplices.html,1982-07-03T05:00:00+0000,U.S.,U.S.,Florida Man
DEATH PENALTY FOR ACCOMPLICE OF KILLER FACES COURT REVIEW,,https://www.nytimes.com/1981/10/20/us/death-penalty-for-accomplice-of-killer-faces-court-review.html,1981-10-20T05:00:00+0000,U.S.,U.S.,Florida Man
Truck Blast Kills Florida Man,,https://www.nytimes.com/1979/04/18/archives/truck-blast-kills-florida-man.html,1979-04-18T05:00:00+0000,Archives,Archives,Florida Man
SUSPECT IN LIBYAN'S SHOOTING IS TRACED TO FARM IN ENGLAND,,https://www.nytimes.com/1981/10/25/us/suspect-in-libyan-s-shooting-is-traced-to-farm-in-england.html,1981-10-25T05:00:00+0000,U.S.,U.S.,Florida Man
"John Frasca, Reporter Who Won Pulitzer for Helping Free Convict","Frasca, John A",https://www.nytimes.com/1979/12/05/archives/john-frasca-reporter-who-won-pulitzer-for-helping-free-convict.html,1979-12-05T05:00:00+0000,Archives,Archives,Florida Man
Florida Pilot Is Rescued After Crash in Catskills,"Jack Goldman found unhurt near Monticello, NY, where his Piper Aztec crashed while attempting landing at Sullivan County Airport (S)",https://www.nytimes.com/1979/08/26/archives/florida-pilot-is-rescued-after-crash-in-catskills.html,1979-08-26T05:00:00+0000,Archives,Archives,Florida Man
Florida Man's Arrest in Secrets Case Stirs Disbelief,relatives and friends shocked at Heiser (M),https://www.nytimes.com/1977/07/22/archives/florida-mans-arrest-in-secrets-case-stirs-disbelief.html,1977-07-22T05:00:00+0000,Archives,Archives,Florida Man
Supreme Court Roundup Florida Death Sentence Turned Down for Review,"US Sup Ct takes relatively unusal step of instructing Fed Dist Ct in Miss to implement redistricting plan for State Legis to adhere to const requirement of oneâ€êman, oneâ€êvote (S)",https://www.nytimes.com/1979/03/27/archives/supreme-court-roundup-florida-death-sentence-turned-down-for-review.html,1979-03-27T05:00:00+0000,Archives,Archives,Florida Man
Florida Man Slain in Shootâ€êOut,,https://www.nytimes.com/1976/12/09/archives/florida-man-slain-in-shootout.html,1976-12-09T05:00:00+0000,Archives,Archives,Florida Man
Florida Man Indicted for Murder,James Rose indicted (S),https://www.nytimes.com/1976/11/11/archives/florida-man-indicted-for-murder.html,1976-11-11T05:00:00+0000,Archives,Archives,Florida Man
Two Suspects in Kidnappings and Robberies Are Believed to Be Hiding in the Atlanta Area,"Murphy Staffins and James Wilkes Jr, who escaped with another inmate from Wayne County Correctional Inst at Jesup, Ga, and who are being sought in connection with series of kidnappings and robberies in Ga and Fla, are believed to be hiding in Atla...",https://www.nytimes.com/1978/08/01/archives/two-suspects-in-kidnappings-and-robberies-are-believed-to-be-hiding.html,1978-08-01T05:00:00+0000,Archives,Archives,Florida Man
ASSASSINATION PLOT LAID TO FLORIDA MAN,"Man identified as John Clayton Massey is arrested in Ocala, Fla, on Fed charge of conspiracy to assassinate Pres Ford; FBI agent Arthur Nehrbass says there is 'no indication' that alleged conspiracy was connected with 2 attempts to assassinate For...",https://www.nytimes.com/1975/09/25/archives/assassination-plot-laid-to-florida-man.html,1975-09-25T05:00:00+0000,Archives,Archives,Florida Man
A Tract For All,Larry Waterfield article suggests means by which individuals can obtain tracts of wilderness areas; illus (M),https://www.nytimes.com/1977/10/27/archives/a-tract-for-all.html,1977-10-27T05:00:00+0000,Archives,Archives,Florida Man
Supreme Court Roundup,Sup Ct declines to rev decision denying relief to Calif property owners attempting to block construction of 3 120-ft communications satellite antennas in Santa Monica Mts near Los Angeles (S),https://www.nytimes.com/1977/11/08/archives/supreme-court-roundup-justices-will-rule-on-limit-to-liability-for.html,1977-11-08T05:00:00+0000,Archives,Archives,Florida Man
Florida Man Gets 10 Years In Fraud on War Prisoners,"Tex State Dist Judge Vernon Harville sentences Thomas A Preston to maximum 10 yrs in jail and $5,000 fine on each of 2 counts of fraud in alleged $4.5-million swindle of returning POWs; still facing charges in case are Howard W Alexander and Rober...",https://www.nytimes.com/1975/05/21/archives/florida-man-gets-10-years-in-fraud-on-war-prisoners.html,1975-05-21T05:00:00+0000,Archives,Archives,Florida Man
Around the Nation,Univ trustees reject Calif Lt Gov Mervyn Dymally's proposal to sell $555-million of univ's holdings in concerns doing business with S Africa as protest against apartheid (S),https://www.nytimes.com/1977/09/17/archives/around-the-nation-justice-refuses-to-bar-kent-state-gym-project.html,1977-09-17T05:00:00+0000,Archives,Archives,Florida Man
Florida Man Found Guilty Under New Hijacking Code,"National Airlines: Paul Thomas Landers is found guilty, US Dist Ct, Pensacola, of attempted hijacking of Natl Airlines Boeing 727 from Pensacola Munic Airport on Jan 3 (S)",https://www.nytimes.com/1975/02/21/archives/florida-man-found-guilty-under-new-hijacking-code.html,1975-02-21T05:00:00+0000,Archives,Archives,Florida Man
News Summary,,https://www.nytimes.com/1977/03/23/archives/news-summary.html,1977-03-23T05:00:00+0000,Archives,Archives,Florida Man
News Summary,,https://www.nytimes.com/1977/03/23/archives/news-summary-international-national-metropolitan-businessfinance.html,1977-03-23T05:00:00+0000,Archives,Archives,Florida Man
RETIRED TEAMSTERS SUE OVER PENSIONS,"atty Lawrence Walner files suit, Fed ct, Chicago, on behalf of 10 Teamsters members who charge they have been denied rightful pensions by Teamsters Locals 705 and 710 and by $1.4-billion union Central States Pension Fund; suit describes threats al...",https://www.nytimes.com/1976/10/16/archives/retired-teamsters-sue-over-pensions-three-union-funds-are-accused.html,1976-10-16T05:00:00+0000,Archives,Archives,Florida Man
New Jersey Briefs,Red tide spotted off NJ coast near Sandy Hook (S),https://www.nytimes.com/1976/07/29/archives/new-jersey-briefs-pilot-gets-5-years-on-drug-charge-judge-warns-of.html,1976-07-29T05:00:00+0000,Archives,Archives,Florida Man
