Title,Summary,Link,Time,Section,Subsection,Category
Two Rape Cases: Justice on Trial; Florida Scores Against Smith,,https://www.nytimes.com/1991/07/26/opinion/two-rape-cases-justice-on-trial-florida-scores-against-smith.html,1991-07-26T05:00:00+0000,Opinion,Opinion,Florida Woman
Rape Suspect Tied to Prior Incidents,,https://www.nytimes.com/1991/07/23/us/rape-suspect-tied-to-prior-incidents.html,1991-07-23T05:00:00+0000,U.S.,U.S.,Florida Woman
Albany Plans to Allow Surgery By Doctors With the AIDS Virus,,https://www.nytimes.com/1991/10/09/nyregion/albany-plans-to-allow-surgery-by-doctors-with-the-aids-virus.html,1991-10-09T05:00:00+0000,New York,New York,Florida Woman
Palm Beach Rape Trial Faces Test: Finding Jury,,https://www.nytimes.com/1991/10/31/us/palm-beach-rape-trial-faces-test-finding-jury.html,1991-10-31T05:00:00+0000,U.S.,U.S.,Florida Woman
AIDS Battle Reverting to 'Us Against Them',,https://www.nytimes.com/1991/10/06/weekinreview/the-nation-aids-battle-reverting-to-us-against-them.html,1991-10-06T05:00:00+0000,Week in Review,Week in Review,Florida Woman
"Review/Television; And Now, a Real Courtroom Series",,https://www.nytimes.com/1991/06/21/news/review-television-and-now-a-real-courtroom-series.html,1991-06-21T05:00:00+0000,Archives,Archives,Florida Woman
Florida Woman Dies Attached to a Tube; Legal Fight Goes On,,https://www.nytimes.com/1989/07/19/us/florida-woman-dies-attached-to-a-tube-legal-fight-goes-on.html,1989-07-19T05:00:00+0000,U.S.,U.S.,Florida Woman
"As Selection of Smith Jurors Begins, Focus Is on History of the Kennedys",,https://www.nytimes.com/1991/11/01/us/as-selection-of-smith-jurors-begins-focus-is-on-history-of-the-kennedys.html,1991-11-01T05:00:00+0000,U.S.,U.S.,Florida Woman
NEWS SUMMARY,,https://www.nytimes.com/1991/10/31/nyregion/news-summary-325991.html,1991-10-31T05:00:00+0000,New York,New York,Florida Woman
Lawyers in Smith Case Seek Woman's Mental Records,,https://www.nytimes.com/1991/08/10/us/lawyers-in-smith-case-seek-woman-s-mental-records.html,1991-08-10T05:00:00+0000,U.S.,U.S.,Florida Woman
Woman Cleared After Drug Use in Pregnancy,,https://www.nytimes.com/1991/04/03/us/woman-cleared-after-drug-use-in-pregnancy.html,1991-04-03T05:00:00+0000,U.S.,U.S.,Florida Woman
Dentist With AIDS Is Linked to 2 Other Cases,,https://www.nytimes.com/1991/01/17/us/dentist-with-aids-is-linked-to-2-other-cases.html,1991-01-17T05:00:00+0000,U.S.,U.S.,Florida Woman
Friends See Fragmenting Of Kennedys,,https://www.nytimes.com/1991/04/08/us/friends-see-fragmenting-of-kennedys.html,1991-04-08T05:00:00+0000,U.S.,U.S.,Florida Woman
Accuser in Smith Trial Tells of Fear and Rape,,https://www.nytimes.com/1991/12/05/us/accuser-in-smith-trial-tells-of-fear-and-rape.html,1991-12-05T05:00:00+0000,U.S.,U.S.,Florida Woman
Accusations Against Kennedy Nephew Detailed,,https://www.nytimes.com/1991/07/24/us/accusations-against-kennedy-nephew-detailed.html,1991-07-24T05:00:00+0000,U.S.,U.S.,Florida Woman
NEWS SUMMARY,,https://www.nytimes.com/1991/06/22/nyregion/news-summary-999391.html,1991-06-22T05:00:00+0000,New York,New York,Florida Woman
Dying Member of Panel on AIDS Wants Her Illness to Lift Stigma,,https://www.nytimes.com/1991/08/04/us/dying-member-of-panel-on-aids-wants-her-illness-to-lift-stigma.html,1991-08-04T05:00:00+0000,U.S.,U.S.,Florida Woman
Smith Acquitted of Rape Charge After Brief Deliberation by Jury,,https://www.nytimes.com/1991/12/12/us/smith-acquitted-of-rape-charge-after-brief-deliberation-by-jury.html,1991-12-12T05:00:00+0000,U.S.,U.S.,Florida Woman
Many Doctors Infected With AIDS Don't Follow New U.S. Guidelines,,https://www.nytimes.com/1991/08/18/us/many-doctors-infected-with-aids-don-t-follow-new-us-guidelines.html,1991-08-18T05:00:00+0000,U.S.,U.S.,Florida Woman
"AIDS From A Healer, Scorn From Others",,https://www.nytimes.com/1991/02/09/us/aids-from-a-healer-scorn-from-others.html,1991-02-09T05:00:00+0000,U.S.,U.S.,Florida Woman
AIDS and Privacy: A Bellevue Dilemma,,https://www.nytimes.com/1991/01/28/nyregion/aids-and-privacy-a-bellevue-dilemma.html,1991-01-28T05:00:00+0000,New York,New York,Florida Woman
"RAPE GUILTY PLEA, AFTER ACQUITTAL",,https://www.nytimes.com/1989/12/07/us/rape-guilty-plea-after-acquittal.html,1989-12-07T05:00:00+0000,U.S.,U.S.,Florida Woman
America On Tape: An Archive Of Accents,,https://www.nytimes.com/1989/05/31/garden/america-on-tape-an-archive-of-accents.html,1989-05-31T05:00:00+0000,Home & Garden,Home & Garden,Florida Woman
Bush Promises Vigilance on Civil Rights,,https://www.nytimes.com/1989/07/01/us/bush-promises-vigilance-on-civil-rights.html,1989-07-01T05:00:00+0000,U.S.,U.S.,Florida Woman
Kinkmeister,,https://www.nytimes.com/1991/04/07/magazine/kinkmeister.html,1991-04-07T05:00:00+0000,Magazine,Magazine,Florida Woman
Mother Charged After Her Baby Dies of Cocaine,,https://www.nytimes.com/1989/05/10/us/mother-charged-after-her-baby-dies-of-cocaine.html,1989-05-10T05:00:00+0000,U.S.,U.S.,Florida Woman
Tornado Kills Florida Woman,,https://www.nytimes.com/1987/04/16/us/tornado-kills-florida-woman.html,1987-04-16T05:00:00+0000,U.S.,U.S.,Florida Woman
"Punishing Pregnant Addicts: Debate, Dismay, No Solution",,https://www.nytimes.com/1989/09/10/weekinreview/ideas-trends-punishing-pregnant-addicts-debate-dismay-no-solution.html,1989-09-10T05:00:00+0000,Week in Review,Week in Review,Florida Woman
"Americans Much Warmer Toward Soviets, Poll Finds",,https://www.nytimes.com/1989/12/03/world/the-malta-summit-americans-much-warmer-toward-soviets-poll-finds.html,1989-12-03T05:00:00+0000,World,World,Florida Woman
12 Tickets Are Winners In Record Lotto Jackpot,,https://www.nytimes.com/1988/12/05/nyregion/12-tickets-are-winners-in-record-lotto-jackpot.html,1988-12-05T05:00:00+0000,New York,New York,Florida Woman
What Is Too Old?,,https://www.nytimes.com/1989/06/04/magazine/body-and-mind-what-is-too-old.html,1989-06-04T05:00:00+0000,Magazine,Magazine,Florida Woman
Body of Jersey Woman Is Found; Suspect Charged,,https://www.nytimes.com/1987/10/13/nyregion/body-of-jersey-woman-is-found-suspect-charged.html,1987-10-13T05:00:00+0000,New York,New York,Florida Woman
"NEWS SUMMARY: THURSDAY, OCTOBER 22, 1987",,https://www.nytimes.com/1987/10/22/nyregion/news-summary-thursday-october-22-1987.html,1987-10-22T05:00:00+0000,New York,New York,Florida Woman
POLITICAL STRIFE FAMILIAR ARENA TO HART FRIEND,,https://www.nytimes.com/1987/05/06/us/political-strife-familiar-arena-to-hart-friend.html,1987-05-06T05:00:00+0000,U.S.,U.S.,Florida Woman
WHY A CONGRESSMAN TOLD OF HIS HOMOSEXUALITY,,https://www.nytimes.com/1987/06/03/us/washington-talk-public-man-private-life-why-congressman-told-his-homosexuality.html,1987-06-03T05:00:00+0000,U.S.,U.S.,Florida Woman
"BAD PHONE ON JET, BAD SCARE ON GROUND",,https://www.nytimes.com/1986/06/05/nyregion/bad-phone-on-jet-bad-scare-on-ground.html,1986-06-05T05:00:00+0000,New York,New York,Florida Woman
SURGEON STRESSES ROLE OF DONORS,,https://www.nytimes.com/1986/11/30/nyregion/surgeon-stresses-role-of-donors.html,1986-11-30T05:00:00+0000,New York,New York,Florida Woman
  Crash of a Private Plane In Alabama Kills Six,,https://www.nytimes.com/1985/09/14/us/around-the-world-crash-of-a-private-plane-in-alabama-kills-six.html,1985-09-14T05:00:00+0000,U.S.,U.S.,Florida Woman
NORTHEAST JOURNAL,,https://www.nytimes.com/1986/06/22/us/northeast-journal.html,1986-06-22T05:00:00+0000,U.S.,U.S.,Florida Woman
Battling a Billion-Dollar Debt,,https://www.nytimes.com/1987/09/27/magazine/the-hunt-brothers-battling-a-billion-dollar-debt.html,1987-09-27T05:00:00+0000,Magazine,Magazine,Florida Woman
HANOI WELCOMES M.I.A. DISCUSSIONS,,https://www.nytimes.com/1985/07/07/world/hanoi-welcomes-mia-discussions.html,1985-07-07T05:00:00+0000,World,World,Florida Woman
  GROWTH PAINS AFTER LOSS OF OBLIVION,,https://www.nytimes.com/1985/04/12/us/the-talk-of-tallahassee-growth-pains-after-loss-of-oblivion.html,1985-04-12T05:00:00+0000,U.S.,U.S.,Florida Woman
Government Backs Woman On Race and Custody Issue,,https://www.nytimes.com/1983/12/12/us/government-backs-woman-on-race-and-custody-issue.html,1983-12-12T05:00:00+0000,U.S.,U.S.,Florida Woman
A MOST-WANTED FUGITIVE SOUGHT IN GIRL'S STABBING,,https://www.nytimes.com/1984/04/13/nyregion/a-most-wanted-fugitive-sought-in-girl-s-stabbing.html,1984-04-13T05:00:00+0000,New York,New York,Florida Woman
Americans in Laos Visit 1972 Crash Site,,https://www.nytimes.com/1982/09/16/world/around-the-world-americans-in-laos-visit-1972-crash-site.html,1982-09-16T05:00:00+0000,World,World,Florida Woman
Woman Charged In Kidnapping,,https://www.nytimes.com/1982/08/24/nyregion/the-city-woman-charged-in-kidnapping.html,1982-08-24T05:00:00+0000,New York,New York,Florida Woman
Woman Denies Kidnapping Baby,,https://www.nytimes.com/1982/08/25/nyregion/the-city-woman-denies-kidnapping-baby.html,1982-08-25T05:00:00+0000,New York,New York,Florida Woman
NEW JERSEYANS,"POLITICS being what it is, elected and politically appointed jobs tend to be on the impermanent side. Do the men and women whose jobs get carried away on the tides of public opinion head for the unemployment lines?

Hardly.  Most of them, used to ...",https://www.nytimes.com/1983/02/27/nyregion/new-jerseyans.html,1983-02-27T05:00:00+0000,New York,New York,Florida Woman
2d Trial Ordered Over Tax Evasion in Rareâ€êBlood Sale,"Federal appeals court orders 2d trial for Dorothy R Garber, Florida woman accused of evading taxes on $87,200 she made in '72 by selling her rare blood plasma (M)",https://www.nytimes.com/1979/11/22/archives/2d-trial-ordered-over-tax-evasion-in-rareblood-sale.html,1979-11-22T05:00:00+0000,Archives,Archives,Florida Woman
Woman and Boy Severely Burned In L.I. Store Fire,"Scott Manginaro, 8, and May Neilsen, 64, are critically burned in fire and explosions in store specializing in swimming-pool supplies, Elmont, NY, (M)",https://www.nytimes.com/1979/05/28/archives/woman-and-boy-severely-burned-in-li-store-fire-14-firemen-are-also.html,1979-05-28T05:00:00+0000,Archives,Archives,Florida Woman
Columbia Doctor Says She Told Vande Wiele To Halt Implant Plan,Dr Georgianna Jagiello testifies that she had urged Columbia Presbyterian Med Center official Dr Raymond L Vande Wiele to intervene in plan to implant embryo in Mrs Doris Del Zio because she was convinced that implant would have imperiled patient'...,https://www.nytimes.com/1978/08/09/archives/columbia-doctor-says-she-told-vande-wiele-to-halt-implant-plan.html,1978-08-09T05:00:00+0000,Archives,Archives,Florida Woman
Woman Testifies to Her Anguish Over Destruction of Lab Embryo,Mrs Del Zio testifies on her emotional anguish after incident; por; hosp attys suggest couple seeks publicity; she says she was aware of risk (M),https://www.nytimes.com/1978/07/19/archives/woman-testifies-to-her-anguish-over-destruction-of-lab-embryo.html,1978-07-19T05:00:00+0000,Archives,Archives,Florida Woman
Letter Describes Lincoln Death,lr written by War Dept employee Augustus Clark to his uncle Stephen M Allen describing Lincoln's death is found in stack of lrs that Fla woman donated to Mass Historical Soc; soc dir Louis L Tucker comments (M),https://www.nytimes.com/1977/11/26/archives/letter-describes-lincoln-death.html,1977-11-26T05:00:00+0000,Archives,Archives,Florida Woman
Doctorsâ€™ Success in Conception in the Laboratory Intensifies the Debate Over Reproductive Control,Sullivan article on intense debate over ethics of laboratory interference with human reproduction; critics also fear birth defects and moral questions over destruction of unused embryos; Edwards questions why couples should not be helped to have c...,https://www.nytimes.com/1978/07/27/archives/doctors-success-in-conception-in-the-laboratory-intensifies-the.html,1978-07-27T05:00:00+0000,Archives,Archives,Florida Woman
Doctorsâ€™ Success in Conception in the Laboratory Intensifies the Debate Over Reproductive Control,,https://www.nytimes.com/1978/07/27/archives/new-jersey-pages-doctors-success-in-conception-in-the-laboratory-in.html,1978-07-27T05:00:00+0000,Archives,Archives,Florida Woman
Government Wants Travel Industry to Straighten Up and Fly Right,,https://www.nytimes.com/1978/05/10/archives/new-jersey-pages-government-wants-travel-industry-to-straighten-up.html,1978-05-10T05:00:00+0000,Archives,Archives,Florida Woman
Government Wants Travel Industry to Straighten Up and Fly Right,"Article on efforts of Fed Govt to regulate travel indus notes CAB is considering new rule requiring all operators of charter flights to offer passengers, delayed more than 6 hrs, other transportation or free overnight accommodations (S)",https://www.nytimes.com/1978/05/10/archives/government-wants-travel-industry-to-straighten-up-and-fly-right-new.html,1978-05-10T05:00:00+0000,Archives,Archives,Florida Woman
"Women Who Kill Their Spouses: The Causes, the Legal Defenses",Article examines phenomen of domestic violence that ends in woman killing her mate because he has abused her 1 too many times; strategies in defending such women discussed; examples cited; illus (M),https://www.nytimes.com/1978/03/10/archives/women-who-kill-their-spouses-the-causes-the-legal-defenses-sharon.html,1978-03-10T05:00:00+0000,Archives,Archives,Florida Woman
Shower in Luxury With Inexpensive New Attachments,,https://www.nytimes.com/1977/08/11/archives/westchester-opinion-shower-in-luxury-with-inexpensive-new.html,1977-08-11T05:00:00+0000,Archives,Archives,Florida Woman
Ringerâ€êCase Inquiry Faced by Roadblock,"task force learns in Montevideo, Uruguay, that 3 of 4 equine parents of Cinzano and Lebon are dead; had hoped to take blood tests to identify mystery horse at Belmont Pk; Gerard hires atty F Lee Bailey; Crista Mancuso, Fla women linked to Gerard i...",https://www.nytimes.com/1977/11/04/archives/ringercase-inquiry-faced-by-roadblock-us-team-in-uruguay-faces.html,1977-11-04T05:00:00+0000,Archives,Archives,Florida Woman
"Woman Guilty of $260,000 Fraud",article on rehabilitation (M),https://www.nytimes.com/1976/12/12/archives/woman-guilty-of-260000-fraud.html,1976-12-12T05:00:00+0000,Archives,Archives,Florida Woman
Hotel Fire in Israel Kills 4; 20 American Tourists Escape,"Fire at Park Hotel in Natanya, Mediterranean resort city 20 miles north of Tel Aviv, kills 4 tourists and injures 46; Palestine Liberation Orgn spokesman says guerrillas set fire but Israeli officials express doubt and say cause of fire is still u...",https://www.nytimes.com/1976/03/21/archives/hotel-fire-in-israel-kills-4-20-american-tourists-escape.html,1976-03-21T05:00:00+0000,Archives,Archives,Florida Woman
Sports News Briefs,Grand Circuit Stakes: Osborne's Bret wins Grand Circuit Stakes on Sept 5 at Wolverine Raceway (S),https://www.nytimes.com/1975/09/06/archives/sports-news-briefs-lauda-sets-lap-record-at-monza-marblehead-sailor.html,1975-09-06T05:00:00+0000,Archives,Archives,Florida Woman
Ideas &Trends,"Comment on Swedish Govt com, headed by Prof Carl-Henry Alstrom, proposing that criminal sanctions against incest be abolished (S)",https://www.nytimes.com/1976/03/07/archives/ideas-trends-education-space-law.html,1976-03-07T05:00:00+0000,Archives,Archives,Florida Woman
Metropolitan Briefs,"Police begin probe of charge that $15,000 belonging to victim of June 24 air crash at Kennedy Airport was not returned to family by police (S)",https://www.nytimes.com/1975/08/08/archives/metropolitan-briefs-inquiry-opened-on-air-crash-robbery-decision-on.html,1975-08-08T05:00:00+0000,Archives,Archives,Florida Woman
Incompetent Surgery Is Found Not Isolated,,https://www.nytimes.com/1976/01/27/archives/incompetent-surgery-is-found-not-isolated.html,1976-01-27T05:00:00+0000,Archives,Archives,Florida Woman
Incompetent Surgery Is Found Not Isolated,2d article; discusses incompetent and unnecessary surgery (L),https://www.nytimes.com/1976/01/27/archives/incompetent-surgery-is-found-not-isolated-incompetent-surgery-and.html,1976-01-27T05:00:00+0000,Archives,Archives,Florida Woman
"The Rightâ€êWing â€˜Life Lineâ€™ Program, Lacking H. L. Hunt's Aid, Has Lost Radio Outlets and Revenues","Melvin T Munn, exec dir of Life Line, discusses future of conservative radio program that has fallen on hard times following death of oil billionaire H L Hunt whose canned food products were program's biggest sponsors; says program has lost over 4...",https://www.nytimes.com/1975/04/03/archives/the-rightwing-life-line-program-lacking-hl-hunts-aid-has-lost-radio.html,1975-04-03T05:00:00+0000,Archives,Archives,Florida Woman
Goatskin Products Confiscated Here; Anthrax Is Feared,"NYC Health Dept inspectors confiscate several dozen products that were made in Haiti from untanned goatskin with hair still attached; say products might be contaminated with anthrax, acute bacterial disease that can be fatal if untreated; no cases...",https://www.nytimes.com/1974/04/27/archives/goatskin-products-confiscated-here-anthrax-is-feared.html,1974-04-27T05:00:00+0000,Archives,Archives,Florida Woman
The World,"comment on escape 3 wks ago by group of Haitians, including 12 pol prisoners who had bribed their way out, from pol repression under Pres J C Duvalier; group includes 42 men, 20 women and 3 children who are now at Cuban Refugee Center in Miami awa...",https://www.nytimes.com/1972/12/17/archives/it-was-time-to-leave-haiti.html,1972-12-17T05:00:00+0000,Archives,Archives,Florida Woman
U.S. ACTS TO CM COST OF HOUSING,Nixon Adm on Mar 26 eases Govt crop controls in latest effort to curb increasing meat and poultry prices by stepping up production of livestock feed grains; Agr Sec Butz says that farmers enrolled for full compliance in '73 feed grain support prog...,https://www.nytimes.com/1973/03/27/archives/us-acts-to-cm-cost-of-housing.html,1973-03-27T05:00:00+0000,Archives,Archives,Florida Woman
U.S. ACTS TO CURE COST OF ROUSING,Cost of Living Council Dir Dunlop announces on Mar 26 that Nixon Adm is moving to check soaring housing costs by increasing cutting of trees from natl forests and by seeking voluntary agreement from Japan to cut down their purchases of Amer lumber...,https://www.nytimes.com/1973/03/27/archives/us-acts-to-curb-cost-of-housing-rise-in-timber-harvest-and-cut-in.html,1973-03-27T05:00:00+0000,Archives,Archives,Florida Woman
The winner will be a brave new baby conceived in a testâ€êtube and then planted in a womb.,"David Rorvik article on embryo implants and transplants based on foundation of scientific 'genetic engineering'; cites work of such drs as Douglas Bevis, John Rock, R G Edwards, Landrum B Shettles and Patrick C Steptoe; illus of human egg and abor...",https://www.nytimes.com/1974/09/15/archives/the-embryo-sweepstakes-the-winner-will-be-a-brave-new-baby.html,1974-09-15T05:00:00+0000,Archives,Archives,Florida Woman
"Wallace Is Termed A 'Flaming Liberal' By Kirk of Florida; Woman, 70, Dies in Fire","Kirk urges Southerners to reject Wallace as 'flaming liberal,'",https://www.nytimes.com/1967/12/08/archives/wallace-is-termed-a-flaming-liberal-by-kirk-of-florida-woman-70.html,1967-12-08T05:00:00+0000,Archives,Archives,Florida Woman
Florida Woman Heads Nurses' Research Unit,Elections; A E M Anderson pres,https://www.nytimes.com/1959/02/04/archives/florida-woman-heads-nurses-research-unit.html,1959-02-04T05:00:00+0000,Archives,Archives,Florida Woman
News of Food: Cooking With Roses; Second Volume on This Subject Is Published by Florida Woman Lore and History of the Flower Described -- 2 Recipes Listed,,https://www.nytimes.com/1959/08/25/archives/news-of-food-cooking-with-roses-second-volume-on-this-subject-is.html,1959-08-25T05:00:00+0000,Archives,Archives,Florida Woman
"i Florida Woman, 100, Dies","Van Voorhis, (Mrs) Belle M",https://www.nytimes.com/1955/05/06/archives/i-florida-woman-100-dies.html,1955-05-06T05:00:00+0000,Archives,Archives,Florida Woman
WITNESS WIDENS ATTACK ON F.C.C.; Florida Woman's Turnabout Testimony Called Blow to Case Against Lamb,FCC hearings on Lamb case; Mrs M Natvig continues testimony charging FCC ex-atty W R Powell forced her to lie by linking Lamb to communism; tells of bad opinion FCC and its staff held about examiner H Sharfman; he comments,https://www.nytimes.com/1955/02/17/archives/witness-widens-attack-on-fcc-florida-womans-turnabout-testimony.html,1955-02-17T05:00:00+0000,Archives,Archives,Florida Woman
HIGHWAY KILLER CAUGHT; Costa Rican Police Say Bandit Admits Shooting Florida Woman,"Slayer of Mrs T O Trulock and Sen Gutierrez child seized, San Jose",https://www.nytimes.com/1952/01/03/archives/highway-killer-caught-costa-rican-police-say-bandit-admits-shooting.html,1952-01-03T05:00:00+0000,Archives,Archives,Florida Woman
Florida Woman Is Dead at 109,"Hannong, (Mrs) Lucretia H, 109",https://www.nytimes.com/1951/05/17/archives/florida-woman-is-dead-at-109.html,1951-05-17T05:00:00+0000,Archives,Archives,Florida Woman
"CLAIM ON $250,000 UPHELD; Court Finds Florida Woman Was F.F. Arnold's Sister",Mrs A G Dolan estate claim upheld,https://www.nytimes.com/1950/09/29/archives/claim-on-250000-upheld-court-finds-florida-woman-was-ff-arnolds.html,1950-09-29T05:00:00+0000,Archives,Archives,Florida Woman
OBJECTS TO 'CROSS CREEK'; Florida Woman Tells Jury the Book Made 'Hussy of Lady',"Z Cason testifies in libel suit involving book, Cross Creek",https://www.nytimes.com/1946/05/22/archives/objects-to-cross-creek-florida-woman-tells-jury-the-book-made-hussy.html,1946-05-22T05:00:00+0000,Archives,Archives,Florida Woman
TAKES A TAXI TO FLORIDA; Woman Pays $350 for Trip From Michigan to Avoid Trains,"Hires taxi for trip to Fla, Mt Clemens, Mich",https://www.nytimes.com/1945/12/06/archives/takes-a-taxi-to-florida-woman-pays-350-for-trip-from-michigan-to.html,1945-12-06T05:00:00+0000,Archives,Archives,Florida Woman
"GIFT FOR NEEDIEST HONORS A BOMBER; Donor Cites Loss of War Flane With 10 Soldiers Aboard-- Other Heroes Recalled FUND EXPANDS TO $141,205 429 Contributors in Single Day Add $22,809, With End of Campaign Near at Hand Florida Woman Forwaras Check Boy Sends Aid for Twins. Many Send in Contributions CASE 106 An Invalid Mother Amount needed, $240. CASE 103 Girl of 17 Amount needed, $269. CASE 104 Fighting for Health CASE 110 Fatherless Family Amount needed, $528. CASE 108 A Nurse Ill Amount needed, $180. CASE 101 To Give a Boy a Home Amount needed, $398. CASH 112 Dying of Cancer Amount needed, $533. CASE 113 To Tide Them Through Amount needed, $296. CASE 102 Twice Stricken",gifts,https://www.nytimes.com/1945/12/18/archives/gift-for-neediest-honors-a-bomber-donor-cites-loss-of-war-flane.html,1945-12-18T05:00:00+0000,Archives,Archives,Florida Woman
"FLoRIDA WOMAN TO WED; I Mrs, Antoinette Johnsori to BeI Bride of C. H, Palmer I | ",,https://www.nytimes.com/1942/03/21/archives/florida-woman-to-wed-i-mrs-antoinette-johnsori-to-bei-bride-of-c-h-.html,1942-03-21T05:00:00+0000,Archives,Archives,Florida Woman
"31 DONATE $320 FOR THE NEEDIEST; Several Regret Tardiness but Are Eager to Share Work Even at Late Date GIFT SENT FROM FLORIDA Woman Asks to Have It Used for Case Involving Baby Girl -- Fund Reaches $229,404 ",,https://www.nytimes.com/1941/01/06/archives/31-donate-320-for-the-neediest-several-regret-tardiness-but-are.html,1941-01-06T05:00:00+0000,Archives,Archives,Florida Woman
BUYS LAKE GEORGE BOATS; Florida Woman Acquires Line From Delaware & Hudson,Mrs C Stafford buys Lake George Steamboat Co,https://www.nytimes.com/1939/07/27/archives/buys-lake-george-boats-florida-woman-acquires-line-from-delaware.html,1939-07-27T05:00:00+0000,Archives,Archives,Florida Woman
"70, SHE SWIMS A MILE TO AID PARTY ON BOAT; Florida Woman Reaches Shore to Find Her Effort Is Useless","Fishing party of 4 adrift in Gulf of Mexico, saved",https://www.nytimes.com/1939/04/08/archives/70-she-swims-a-mile-to-aid-party-on-boat-florida-woman-reaches.html,1939-04-08T05:00:00+0000,Archives,Archives,Florida Woman
"GOVERNOR JOHNSTON SUES; He Asks $3,000 From Florida Woman Over Auto Crash.",Sues Mrs J A Payne for injuries received in auto crash; M E Crawford sues for damages to car,https://www.nytimes.com/1936/10/25/archives/governor-johnston-sues-he-asks-3000-from-florida-woman-over-auto.html,1936-10-25T05:00:00+0000,Archives,Archives,Florida Woman
"WINS MARK TWAIN PRIZE; Florida Woman, 92, Is First in Ninth Essay Contest.","Mrs T F McKinstry wins 9th annual essay contest on ""Authors I Have Met""",https://www.nytimes.com/1936/08/08/archives/wins-mark-twain-prize-florida-woman-92-is-first-in-ninth-essay.html,1936-08-08T05:00:00+0000,Archives,Archives,Florida Woman
SAVES 2 PHILADELPHIANS.; Florida Woman Rescues Them When Canoe Overturns.,"F Robinson and N Lochart rescued by Mrs G Rogers, Winter Park",https://www.nytimes.com/1934/01/01/archives/saves-2-philadelphians-florida-woman-rescues-them-when-canoe.html,1934-01-01T05:00:00+0000,Archives,Archives,Florida Woman
FLORIDA WOMAN KILLS HUSBAND'S SECRETARY; Wife of Federal Narcotic Agent Is Held for Murder on Busy Jacksonville Corner.,Killed; Mrs C R Frazier arrested on murder charge,https://www.nytimes.com/1932/12/17/archives/florida-woman-kills-husbands-secretary-wife-of-federal-narcotic.html,1932-12-17T05:00:00+0000,Archives,Archives,Florida Woman
PARROT RECEIVES BEQUEST.; Florida Woman's Will Makes 'Polly' a Beneficiary of Large Estate.,One named beneficiary for remainder of life under terms of will of A G Burt,https://www.nytimes.com/1931/06/05/archives/parrot-receives-bequest-florida-womans-will-makes-polly-a.html,1931-06-05T05:00:00+0000,Archives,Archives,Florida Woman
"CALLED SON OF NAPOLEON III; J.A. Casey Was Offspring, Florida Woman Says in Estate Fight.",,https://www.nytimes.com/1931/06/28/archives/called-son-of-napoleon-iii-ja-casey-was-offspring-florida-woman.html,1931-06-28T05:00:00+0000,Archives,Archives,Florida Woman
A Florida Woman's Appreciation.,Lr of appreciation for aid given Fla hurricane sufferers,https://www.nytimes.com/1926/10/05/archives/a-florida-womans-appreciation.html,1926-10-05T05:00:00+0000,Archives,Archives,Florida Woman
THE EASTON WILL CASE.; Florida Woman Wants Document She Sent Probated.,,https://www.nytimes.com/1921/12/16/archives/the-easton-will-case-florida-woman-wants-document-she-sent-probated.html,1921-12-16T05:00:00+0000,Archives,Archives,Florida Woman
"'COUSIN' SUBMITS NEW EASTON WILL; Document Purports to Leave Recluse's $250,000 Estate to Florida Woman. SURROGATE TO INVESTIGATE Claimant Says She Is Subject to Colds and Does Not Wish to Come North.",,https://www.nytimes.com/1921/12/15/archives/cousin-submits-new-easton-will-document-purports-to-leave-recluses.html,1921-12-15T05:00:00+0000,Archives,Archives,Florida Woman
TEXAS MOB LYNCHES NEGRO IN JAIL YARD; Batter Steel Doors and Wreck Steel Cell to Get Man Accused of Murdering White Woman. GUARDSMEN PATROL MIAMI Bahama Blacks There Are Aroused at Death of Companion Charged with Assaulting Florida Woman.,,https://www.nytimes.com/1920/08/03/archives/texas-mob-lynches-negro-in-jail-yard-batter-steel-doors-and-wreck.html,1920-08-03T05:00:00+0000,Archives,Archives,Florida Woman
"MINISTER'S LEGACY $500,000.; Wealthy Florida Woman Leaves Fortune to Bar Harbor Pastor.","Dodge Mrs. A. R., will",https://www.nytimes.com/1904/04/19/archives/ministers-legacy-500000-wealthy-florida-woman-leaves-fortune-to-bar.html,1904-04-19T05:00:00+0000,Archives,Archives,Florida Woman
WILL GIVE ALL THAT SHE HAS.; Wealthy Florida Woman to Part with Her Property for Benefit of Missionary Alliance.,"Missionary Alliance, Mrs Finney gives her all",https://www.nytimes.com/1903/08/31/archives/will-give-all-that-she-has-wealthy-florida-woman-to-part-with-her.html,1903-08-31T05:00:00+0000,Archives,Archives,Florida Woman
A Florida Woman Drowned.,,https://www.nytimes.com/1900/09/18/archives/a-florida-woman-drowned.html,1900-09-18T05:00:00+0000,Archives,Archives,Florida Woman
SHOT BY A FLORIDA WOMAN.; James Goff Probably Fatally Wounded for Trying to Bully an Absent Neighbor's Wife.,,https://www.nytimes.com/1897/12/13/archives/shot-by-a-florida-woman-james-goff-probably-fatally-wounded-for.html,1897-12-13T05:00:00+0000,Archives,Archives,Florida Woman
