Title,Summary,Link,Time,Section,Subsection,Category
Supreme Court Roundup; Supreme Court to Decide On Self-Representation,Supreme Court will decide whether people convicted of crimes have constitutional right to represent themselves on appeal; upholds ruling by special three-judge Federal District panel that law prohibiting transmission of obscene E-mail or faxes doe...,https://www.nytimes.com/1999/04/20/us/supreme-court-roundup-supreme-court-to-decide-on-self-representation.html,1999-04-20T05:00:00+0000,U.S.,U.S.,California Man
4-Year Sentence In Graduate Test Scheme,"Judge John S Martin Jr sentences Po Chieng Ma of California, who pleaded guilty to charges he organized ingenious nationwide scheme to sell answers to graduate school admission tests, to four years in prison; Ma apologizes to Martin (M)",https://www.nytimes.com/1998/10/03/nyregion/4-year-sentence-in-graduate-test-scheme.html,1998-10-03T05:00:00+0000,New York,New York,California Man
AMERICAN TOPICS,"A California man who stole four chocolate chip cookies from a restaurant must serve at least 26 years in prison under the state's ""three strikes"" law. Judge Jean Rheinheimer refused to reduce the sentence given in 1995 to Kevin Weber of Santa An",https://www.nytimes.com/1998/03/16//IHT-american-topics.html,1998-03-16T05:00:00+0000,n/a,n/a,California Man
Search Finds No Trace of Missing Widow,"Investigators probing disappearance of Irene Silverman search remote area in Jersey City, but find no trace of wealthy Manhattan widow; act on information provided by Jose Antonio Alvarez, Florida man who worked for Sante and Kenneth Kimes, mother...",https://www.nytimes.com/1998/08/28/nyregion/search-finds-no-trace-of-missing-widow.html,1998-08-28T05:00:00+0000,New York,New York,California Man
California Man Presses Free-Speech Suit Over Arrest at Bronx Presidential Debate,"Larry Agran, former Irvine, Calif, Mayor who waged cerebral, if quixotic campaign as Presidential candidate in 1992 Democratic primaries, has filed $5 million lawsuit against New York City and others, accusing them of violating his constitutional ...",https://www.nytimes.com/1996/08/28/nyregion/california-man-presses-free-speech-suit-over-arrest-at-bronx-presidential-debate.html,1996-08-28T05:00:00+0000,New York,New York,California Man
Police Say Socialite Signed Papers Before She Vanished,"Police investigators say that several days before socialite Irene Silverman disappeared on July 3, she met with convicted felon who was living in her lavish town house and signed financial documents in presence of notary public; say meeting could ...",https://www.nytimes.com/1998/07/09/nyregion/police-say-socialite-signed-papers-before-she-vanished.html,1998-07-09T05:00:00+0000,New York,New York,California Man
American Topics : Sweepstakes 'Winners' Learn The Hard Truth of Marketing,"Richard Lusk, an 88-year-old California man, flew across the country to Tampa, Florida, last week, persuaded that he had won $11 million in the American Family Publishers sweepstakes..Although he had flown there in October on a similar mission and...",https://www.nytimes.com/1998/02/12//IHT-american-topics-sweepstakes-winners-learn-the-hard-truth-of-marketing.html,1998-02-12T05:00:00+0000,n/a,n/a,California Man
American Topics : Sweepstakes 'Winners' Learn The Hard Truth of Marketing,,https://www.nytimes.com/1998/02/12/news/american-topics-sweepstakes-winners-learn-the-hard-truth-of-marketing.html,1998-02-12T05:00:00+0000,World,World,California Man
"The Depression's Victims, Hopping the Freights","Walter Goodman reviews TV program Riding the Rails, part of The American Experience series on PBS; photo (L)",https://www.nytimes.com/1998/04/13/arts/television-review-the-depression-s-victims-hopping-the-freights.html,1998-04-13T05:00:00+0000,Arts,Arts,California Man
Bacteria at Highway Office,High levels of bacteria that cause Legionnaires disease have been found in bathrooms of New Jersey Highway Authority's headquarters in Woodbridge; no employees have reported contracting disease (New Jersey Daily Briefing) (S),https://www.nytimes.com/1997/09/25/nyregion/new-jersey-daily-briefing-bacteria-at-highway-office.html,1997-09-25T05:00:00+0000,New York,New York,California Man
Hotel Will Not Reopen,"Budget Motor Lodge in Woodbridge, NJ, hotel that was shut down by state health inspectors this spring after a guest died of Legionnaires' disease, will apparently be permanently closed (New Jersey Daily Briefing) (S)",https://www.nytimes.com/1997/08/18/nyregion/hotel-will-not-reopen.html,1997-08-18T05:00:00+0000,New York,New York,California Man
Guilty Plea in Scheme to Sell Answers to Admission Tests,"Po Chieng Ma pleads guilty to organizing elaborate nationwide scheme to sell answers to graduate school admission tests, using professional test-takers, coded pencils and long-distance phone calls to relay precious information from Manhattan to We...",https://www.nytimes.com/1998/01/31/nyregion/guilty-plea-in-scheme-to-sell-answers-to-admission-tests.html,1998-01-31T05:00:00+0000,New York,New York,California Man
Man Who Promised Profits Pleads Guilty in $95 Million Fraud,"David W Laing of Rancho Mirage, Calif, pleads guilty in Manhattan to Federal chages that he defrauded nearly 1,600 investors nationwide of more more than $95 million by promising them quick profits through buying the life insurance policies of ter...",https://www.nytimes.com/1997/11/14/nyregion/man-who-promised-profits-pleads-guilty-in-95-million-fraud.html,1997-11-14T05:00:00+0000,New York,New York,California Man
Bounty Hunters Kill Couple In Case of Mistaken Identity,"Bounty hunters searching for bail jumper mistakenly kill Phoenix, Ariz, couple, identified as 23-year-old Chris Foote and 20-year-old girlfriend Spring Wright, after forcing their way into their home; one of bounty hunters is charged with second-d...",https://www.nytimes.com/1997/09/02/us/bounty-hunters-kill-couple-in-case-of-mistaken-identity.html,1997-09-02T05:00:00+0000,U.S.,U.S.,California Man
Animal Cells and Organs For Treating Humans,Walter Goodman reviews Animal Transplants: Madness or Miracle? on ABC program Turning Point; photo (M),https://www.nytimes.com/1997/06/05/arts/animal-cells-and-organs-for-treating-humans.html,1997-06-05T05:00:00+0000,Arts,Arts,California Man
Appeals Court Orders Delay Of Execution In California,"US Appeals Court in San Francisco blocks execution of Thomas M Thompson, which was scheduled for Aug 5, striking down his conviction for 1981 rape of Ginger Fleischli in Laguna Beach and ordering district court to reconsider first-degree murder co...",https://www.nytimes.com/1997/08/04/us/appeals-court-orders-delay-of-execution-in-california.html,1997-08-04T05:00:00+0000,U.S.,U.S.,California Man
Federal Inquiry Widens in Testing Scheme,"Federal prosecutors charge 20 people with conspiracy in nationwide scheme to sell answers to standardized graduate school exams; say hundreds of students were admitted to schools with fraudulent test scores; among those indicted is Po Chieng Ma, w...",https://www.nytimes.com/1997/08/13/nyregion/federal-inquiry-widens-in-testing-scheme.html,1997-08-13T05:00:00+0000,New York,New York,California Man
Bounty Hunter Raid Stirs Outcry and Baffles Police,"Phoenix, Ariz, raid by bounty hunters, in which two people were fatally shot in case of mistaken identity, prompts wide outcry over wide powers held by little-known segment of law enforcement world, namely, men and women who track down bail-jumper...",https://www.nytimes.com/1997/09/06/us/bounty-hunter-raid-stirs-outcry-and-baffles-police.html,1997-09-06T05:00:00+0000,U.S.,U.S.,California Man
Growing Up Together With the Movies,"Walter Goodman reviews AMC television program Long, Long Ago, in which people now grown old recall very early days at the movies (S)",https://www.nytimes.com/1997/03/11/movies/growing-up-together-with-the-movies.html,1997-03-11T05:00:00+0000,Movies,Movies,California Man
NEWS SUMMARY,,https://www.nytimes.com/1997/11/14/nyregion/news-summary-129747.html,1997-11-14T05:00:00+0000,New York,New York,California Man
Those 'Objective' Tests Still Benefit the Rich,Willys Chip Terry letter responds to Oct 29 article on fraud case against California man accused of helping students cheat on standardized exams for graduate school,https://www.nytimes.com/1996/11/01/opinion/l-those-objective-tests-still-benefit-the-rich-088706.html,1996-11-01T05:00:00+0000,Opinion,Opinion,California Man
"For Parents, a New and Vexing Burden","Supreme Court, in overturning Communications Decency Act, essentially placed responsibility for children's on-line activities solely in hands of their parents; while that may square with First Amendment and free speech, it leaves many already bele...",https://www.nytimes.com/1997/06/27/us/for-parents-a-new-and-vexing-burden.html,1997-06-27T05:00:00+0000,U.S.,U.S.,California Man
Establishing a Soap Is No Day at the Beach,"Justine Elias article on new NBC daytime soap opera, Sunset Beach; photo (M)",https://www.nytimes.com/1997/02/23/tv/establishing-a-soap-is-no-day-at-the-beach.html,1997-02-23T05:00:00+0000,Arts,Arts,California Man
News Summary,,https://www.nytimes.com/1997/07/24/nyregion/news-summary-290262.html,1997-07-24T05:00:00+0000,New York,New York,California Man
"Body on Boat Could Be Cunanan's, Officials Say","Police find body of man thought to be Andrew P Cunanan, suspect in murders of Gianni Versace and four others, in Miami Beach, Fla, houseboat; surrounded boat after suspect shot at caretaker checking boat and eventually used tear gas and boarded bo...",https://www.nytimes.com/1997/07/24/us/body-on-boat-could-be-cunanan-s-officials-say.html,1997-07-24T05:00:00+0000,U.S.,U.S.,California Man
American Topics : Those Ever-Present Video Cameras:Are They an Invasion of Privacy?,"A landlord uses a camera hidden in a smoke detector to spy on a tenant. A hospital videotapes its staff to prevent theft, but denies that it is spying on patients as well. And a mother, anxious about her child's welfare, spends $750 to surreptitio...",https://www.nytimes.com/1996/06/03//IHT-american-topics-those-everpresent-video-camerasare-they-an-invasion-of.html,1996-06-03T05:00:00+0000,n/a,n/a,California Man
American Topics : Those Ever-Present Video Cameras:Are They an Invasion of Privacy?,,https://www.nytimes.com/1996/06/03/news/american-topics-those-everpresent-video-camerasare-they-an-invasion-of.html,1996-06-03T05:00:00+0000,World,World,California Man
News Summary,,https://www.nytimes.com/1996/10/29/nyregion/news-summary-035688.html,1996-10-29T05:00:00+0000,New York,New York,California Man
Metro Digest,,https://www.nytimes.com/1996/10/29/nyregion/metro-digest-035050.html,1996-10-29T05:00:00+0000,New York,New York,California Man
Time-Zone Caper: Suspect Is Arrested In Testing Scheme,"George Kobayashi, 45-year-old California resident, is arrested and charged with helping students cheat on standardized exams for graduate school; reportedly took advantage of time-zone changes, coded pencils and expert test-takers who telephoned a...",https://www.nytimes.com/1996/10/29/nyregion/time-zone-caper-suspect-is-arrested-in-testing-scheme.html,1996-10-29T05:00:00+0000,New York,New York,California Man
Man Killed by Truck Near Bus Terminal,,https://www.nytimes.com/1995/12/30/nyregion/man-killed-by-truck-near-bus-terminal.html,1995-12-30T05:00:00+0000,New York,New York,California Man
Californian Guilty Of Bilking Investors,,https://www.nytimes.com/1995/07/25/business/californian-guilty-of-bilking-investors.html,1995-07-25T05:00:00+0000,Business Day,Business Day,California Man
NEWS SUMMARY,,https://www.nytimes.com/1995/12/30/nyregion/news-summary-044644.html,1995-12-30T05:00:00+0000,New York,New York,California Man
"Ignoring 'Right to Die' Directives, Medical Community Is Being Sued",,https://www.nytimes.com/1996/06/02/us/ignoring-right-to-die-directives-medical-community-is-being-sued.html,1996-06-02T05:00:00+0000,U.S.,U.S.,California Man
Judge Upsets Murder Conviction Focused on 'Repressed Memory',,https://www.nytimes.com/1995/04/05/us/judge-upsets-murder-conviction-focused-on-repressed-memory.html,1995-04-05T05:00:00+0000,U.S.,U.S.,California Man
Raiders' Divorce Made in Heaven,,https://www.nytimes.com/1995/07/09/sports/pro-football-raiders-divorce-made-in-heaven.html,1995-07-09T05:00:00+0000,Sports,Sports,California Man
A Growth Industry: Helping Recall Sexual Abuse,,https://www.nytimes.com/1995/04/04/movies/television-review-a-growth-industry-helping-recall-sexual-abuse.html,1995-04-04T05:00:00+0000,Movies,Movies,California Man
"SUNDAY, June 12, 1994; Remembrance of Things Lost",,https://www.nytimes.com/1994/06/12/magazine/sunday-june-12-1994-remembrance-of-things-lost.html,1994-06-12T05:00:00+0000,Magazine,Magazine,California Man
Jury Rules Haft Wrongfully Dismissed Son,,https://www.nytimes.com/1994/09/21/business/jury-rules-haft-wrongfully-dismissed-son.html,1994-09-21T05:00:00+0000,Business Day,Business Day,California Man
BUSINESS DIGEST,,https://www.nytimes.com/1994/05/18/business/business-digest-124605.html,1994-05-18T05:00:00+0000,Business Day,Business Day,California Man
New & Noteworthy Paperbacks,,https://www.nytimes.com/1994/08/07/books/new-noteworthy-paperbacks-784583.html,1994-08-07T05:00:00+0000,Books,Books,California Man
Checking Up on Investment Sponsors,,https://www.nytimes.com/1994/05/21/business/checking-up-on-investment-sponsors.html,1994-05-21T05:00:00+0000,Business Day,Business Day,California Man
Cerruti's A-List:Here's Hollywood,"It sounds like a spoof of the Academy Awards. Here is Hollywood's take on Nino Cerruti's List:.""For services to Michael Douglas's chest in 'Basic Instinct.'"".""For Richard Gere's high-profile gear in 'Pretty Woman.'"".""For re",https://www.nytimes.com/1994/04/26/style/IHT-cerrutis-alistheres-hollywood.html,1994-04-26T05:00:00+0000,Style,Style,California Man
U.S. Says Man Bilked Investors of $130 Million,,https://www.nytimes.com/1994/05/18/business/credit-markets-us-says-man-bilked-investors-of-130-million.html,1994-05-18T05:00:00+0000,Business Day,Business Day,California Man
President Finally Speaks To Man Claiming Kinship,,https://www.nytimes.com/1993/06/26/us/president-finally-speaks-to-man-claiming-kinship.html,1993-06-26T05:00:00+0000,U.S.,U.S.,California Man
"Review/Rock; Trash Values From the Past, Presented Without Apology",,https://www.nytimes.com/1993/02/08/arts/review-rock-trash-values-from-the-past-presented-without-apology.html,1993-02-08T05:00:00+0000,Arts,Arts,California Man
BUSINESS DIGEST,,https://www.nytimes.com/1993/02/13/business/business-digest-319793.html,1993-02-13T05:00:00+0000,Business Day,Business Day,California Man
Snowbound in Thirsty California,,https://www.nytimes.com/1993/01/07/us/snowbound-in-thirsty-california.html,1993-01-07T05:00:00+0000,U.S.,U.S.,California Man
"At the Bar; The subject is lawyers' fees, and what's fair, when clients are awarded only $1.",,https://www.nytimes.com/1992/10/30/news/bar-subject-lawyers-fees-what-s-fair-when-clients-are-awarded-only-1.html,1992-10-30T05:00:00+0000,Archives,Archives,California Man
California Man Found Guilty in Killings of 16,,https://www.nytimes.com/1989/05/13/us/california-man-found-guilty-in-killings-of-16.html,1989-05-13T05:00:00+0000,U.S.,U.S.,California Man
Don't Skimp on Treatment for Addiction,,https://www.nytimes.com/1991/03/04/opinion/l-don-t-skimp-on-treatment-for-addiction-167291.html,1991-03-04T05:00:00+0000,Opinion,Opinion,California Man
Unbelted Girl Dies; Father Charged in Crash,,https://www.nytimes.com/1991/01/10/us/unbelted-girl-dies-father-charged-in-crash.html,1991-01-10T05:00:00+0000,U.S.,U.S.,California Man
Man Cleared of Murder In Aiding Wife's Suicide,,https://www.nytimes.com/1991/05/11/us/man-cleared-of-murder-in-aiding-wife-s-suicide.html,1991-05-11T05:00:00+0000,U.S.,U.S.,California Man
THE AIDS DOCKET: A special report.; Tide of Lawsuits Portrays Society Ravaged by AIDS,,https://www.nytimes.com/1992/08/23/us/aids-docket-special-report-tide-lawsuits-portrays-society-ravaged-aids.html,1992-08-23T05:00:00+0000,U.S.,U.S.,California Man
HIGH COURT EASES CAR SEARCH RULES,,https://www.nytimes.com/1991/05/31/us/supreme-court-roundup-high-court-eases-car-search-rules.html,1991-05-31T05:00:00+0000,U.S.,U.S.,California Man
Michigan Charging Murder After a 2d Assisted Suicide,,https://www.nytimes.com/1990/08/26/us/michigan-charging-murder-after-a-2d-assisted-suicide.html,1990-08-26T05:00:00+0000,U.S.,U.S.,California Man
Rank-and-File Rebuff to Censorship,,https://www.nytimes.com/1990/10/06/us/rank-and-file-rebuff-to-censorship.html,1990-10-06T05:00:00+0000,U.S.,U.S.,California Man
Racers to Celebrate Recovery in Bay Area,"LEAD: The Bay to Breakers, the world's largest foot race with about 100,000 entrants, held each spring in San Francisco, has new significance this year.",https://www.nytimes.com/1990/05/14/sports/racers-to-celebrate-recovery-in-bay-area.html,1990-05-14T05:00:00+0000,Sports,Sports,California Man
Courts Begin to Respect Memory of Child Abuse,,https://www.nytimes.com/1991/01/08/us/courts-begin-to-respect-memory-of-child-abuse.html,1991-01-08T05:00:00+0000,U.S.,U.S.,California Man
Driver Charged in Death of His Unbelted Daughter,,https://www.nytimes.com/1990/12/29/us/driver-charged-in-death-of-his-unbelted-daughter.html,1990-12-29T05:00:00+0000,U.S.,U.S.,California Man
NEWS SUMMARY,,https://www.nytimes.com/1990/12/18/nyregion/news-summary-525890.html,1990-12-18T05:00:00+0000,New York,New York,California Man
  Programmed for Life and Death,,https://www.nytimes.com/1990/08/26/weekinreview/ideas-trends-programmed-for-life-and-death.html,1990-08-26T05:00:00+0000,Week in Review,Week in Review,California Man
Sand? Birds? Rock? Clubs for All Tastes,,https://www.nytimes.com/1991/01/11/arts/sand-birds-rock-clubs-for-all-tastes.html,1991-01-11T05:00:00+0000,Arts,Arts,California Man
About New York; Using the Big Top To Put Normalcy In the Lives of 500,,https://www.nytimes.com/1989/11/15/nyregion/about-new-york-using-the-big-top-to-put-normalcy-in-the-lives-of-500.html,1989-11-15T05:00:00+0000,New York,New York,California Man
"Review/Television; The Villain Is Old Age, Harming Even the Young",,https://www.nytimes.com/1989/08/01/movies/review-television-the-villain-is-old-age-harming-even-the-young.html,1989-08-01T05:00:00+0000,Movies,Movies,California Man
Guilty Plea in Missouri Deaths,,https://www.nytimes.com/1988/12/18/us/guilty-plea-in-missouri-deaths.html,1988-12-18T05:00:00+0000,U.S.,U.S.,California Man
CALIFORNIAN HELD IN COMPUTER CASE,,https://www.nytimes.com/1988/12/26/us/californian-held-in-computer-case.html,1988-12-26T05:00:00+0000,U.S.,U.S.,California Man
Organ Transplants Are Now Performed at Medical Center,,https://www.nytimes.com/1989/11/12/nyregion/organ-transplants-are-now-performed-at-medical-center.html,1989-11-12T05:00:00+0000,New York,New York,California Man
"Divided, the Justices Debate National 'Consensus' And What Difference It Should Make to Them",,https://www.nytimes.com/1989/07/02/weekinreview/nation-divided-justices-debate-national-consensus-what-difference-it-should-make.html,1989-07-02T05:00:00+0000,Week in Review,Week in Review,California Man
Courts Expand the Rights of Unmarried Fathers,,https://www.nytimes.com/1988/10/28/us/the-law-courts-expand-the-rights-of-unmarried-fathers.html,1988-10-28T05:00:00+0000,U.S.,U.S.,California Man
SATURDAY NEWS QUIZ,,https://www.nytimes.com/1988/11/12/us/saturday-news-quiz.html,1988-11-12T05:00:00+0000,U.S.,U.S.,California Man
"For That Special Valentine, It May Be Love at First Fax",,https://www.nytimes.com/1989/02/14/nyregion/for-that-special-valentine-it-may-be-love-at-first-fax.html,1989-02-14T05:00:00+0000,New York,New York,California Man
BUSINESS DIGEST,,https://www.nytimes.com/1989/01/18/nyregion/business-digest-204489.html,1989-01-18T05:00:00+0000,New York,New York,California Man
NEWS SUMMARY,,https://www.nytimes.com/1988/12/26/nyregion/news-summary-629288.html,1988-12-26T05:00:00+0000,New York,New York,California Man
Supreme Court Roundup; U.S. Is Faulted in Denying Benefits to Lung-Diseased Miners,,https://www.nytimes.com/1988/12/07/us/supreme-court-roundup-us-is-faulted-in-denying-benefits-to-lung-diseased-miners.html,1988-12-07T05:00:00+0000,U.S.,U.S.,California Man
"For Families, Killer's Death Eases Doubts but Not Pain",,https://www.nytimes.com/1989/02/13/us/for-families-killer-s-death-eases-doubts-but-not-pain.html,1989-02-13T05:00:00+0000,U.S.,U.S.,California Man
Uranium Industry Loses In High Court on Imports,,https://www.nytimes.com/1988/06/16/business/uranium-industry-loses-in-high-court-on-imports.html,1988-06-16T05:00:00+0000,Business Day,Business Day,California Man
"For the Republicans, a Final Day of Boos and Hisses and Hugs and Kisses",,https://www.nytimes.com/1988/08/19/us/republicans-new-orleans-convention-chronicle-for-republicans-final-day-boos.html,1988-08-19T05:00:00+0000,U.S.,U.S.,California Man
"Our Towns; In Custody Case, Hiding Elephants Is the Easy Part",,https://www.nytimes.com/1988/05/13/nyregion/our-towns-in-custody-case-hiding-elephants-is-the-easy-part.html,1988-05-13T05:00:00+0000,New York,New York,California Man
News Summary,,https://www.nytimes.com/1988/04/19/nyregion/news-summary-159088.html,1988-04-19T05:00:00+0000,New York,New York,California Man
6 Who Missed Ill-Fated Flight,,https://www.nytimes.com/1987/08/19/us/6-who-missed-ill-fated-flight.html,1987-08-19T05:00:00+0000,U.S.,U.S.,California Man
"Hart's Advisers Deny New Charges, but Are Fearful of Impact",,https://www.nytimes.com/1988/01/22/us/hart-s-advisers-deny-new-charges-but-are-fearful-of-impact.html,1988-01-22T05:00:00+0000,U.S.,U.S.,California Man
Where Taxpayers Have Their Say,,https://www.nytimes.com/1988/04/10/business/personal-finance-where-taxpayers-have-their-say.html,1988-04-10T05:00:00+0000,Business Day,Business Day,California Man
Supreme Court Rules State Judges May Be Sued for Discrimination,,https://www.nytimes.com/1988/01/13/us/supreme-court-rules-state-judges-may-be-sued-for-discrimination.html,1988-01-13T05:00:00+0000,U.S.,U.S.,California Man
Appeals Court Overturns World War II Conviction,,https://www.nytimes.com/1987/09/25/us/appeals-court-overturns-world-war-ii-conviction.html,1987-09-25T05:00:00+0000,U.S.,U.S.,California Man
High Court On Liability,,https://www.nytimes.com/1987/02/25/business/high-court-on-liability.html,1987-02-25T05:00:00+0000,Business Day,Business Day,California Man
"Photo of Don Harrelson with adopted sons, Doug and Jon, in 1980 Gay Couples' Wish to Adopt Grows, Along With Increasing Resistance",,https://www.nytimes.com/1988/02/07/us/photo-don-harrelson-with-adopted-sons-doug-jon-1980-gay-couples-wish-adopt-grows.html,1988-02-07T05:00:00+0000,U.S.,U.S.,California Man
WALKER BROTHER AND CALIFORNIA MAN INDICTED ON ESPIONAGE CHARGES,,https://www.nytimes.com/1985/06/18/us/walker-brother-and-california-man-indicted-on-espionage-charges.html,1985-06-18T05:00:00+0000,U.S.,U.S.,California Man
Supreme Court Roundup; Court to Decide Parental Rights of Unwed Father in Adoption,,https://www.nytimes.com/1988/04/19/us/supreme-court-roundup-court-decide-parental-rights-unwed-father-adoption.html,1988-04-19T05:00:00+0000,U.S.,U.S.,California Man
HEALTH: Medical Insurance; Fate of the Newest Treatments Is Often Determined by Medicare,,https://www.nytimes.com/1988/01/14/us/health-medical-insurance-fate-newest-treatments-often-determined-medicare.html,1988-01-14T05:00:00+0000,U.S.,U.S.,California Man
Hart Tries to Deflate Charges on Funds,,https://www.nytimes.com/1988/01/23/us/hart-tries-to-deflate-charges-on-funds.html,1988-01-23T05:00:00+0000,U.S.,U.S.,California Man
IZVESTIA PROPERTY IN U.S. IMPOUNDED,,https://www.nytimes.com/1986/11/14/world/izvestia-property-in-us-impounded.html,1986-11-14T05:00:00+0000,World,World,California Man
HOPE WANES IN SEARCH FOR SURVIVORS OF COLLAPSE,,https://www.nytimes.com/1987/04/25/nyregion/hope-wanes-in-search-for-survivors-of-collapse.html,1987-04-25T05:00:00+0000,New York,New York,California Man
Alarming Words,,https://www.nytimes.com/1986/10/09/us/washington-talk-briefing-alarming-words.html,1986-10-09T05:00:00+0000,U.S.,U.S.,California Man
California Man Learns He May Be an Heir,,https://www.nytimes.com/1984/09/23/us/around-the-nation-california-man-learns-he-may-be-an-heir.html,1984-09-23T05:00:00+0000,U.S.,U.S.,California Man
NEW AFFIRMATIVE ACTION RULING CULMINATES BROAD REJECTION OF ADMINISTRATION'S STANCE,,https://www.nytimes.com/1987/03/27/us/court-s-change-course-new-affirmative-action-ruling-culminates-broad-rejection.html,1987-03-27T05:00:00+0000,U.S.,U.S.,California Man
Aide Who Sent Letter On Religion Loses Job,,https://www.nytimes.com/1985/11/18/us/aide-who-sent-letter-on-religion-loses-job.html,1985-11-18T05:00:00+0000,U.S.,U.S.,California Man
"MAN IS ARRESTED IN AUTHOR'S SLAYING, THEN FREED DALY CITY, Calif., Nov. 29 (UPI) - A California man who was arrested two days ago in connection with the slaying of a Chinese author, was released today when prosecutors said there was not enough evidence to hold him.",,https://www.nytimes.com/1984/11/30/us/man-arrested-author-s-slaying-then-freed-daly-city-calif-nov-29-upi-california.html,1984-11-30T05:00:00+0000,U.S.,U.S.,California Man
Brief on Death Penalty Is Barred in Spy Case,,https://www.nytimes.com/1985/07/18/us/brief-on-death-penalty-is-barred-in-spy-case.html,1985-07-18T05:00:00+0000,U.S.,U.S.,California Man
POSTCARD PROTEST OF REMARKS ON RELIGION PROMPTS DISPUTE,,https://www.nytimes.com/1985/08/08/us/postcard-protest-of-remarks-on-religion-prompts-dispute.html,1985-08-08T05:00:00+0000,U.S.,U.S.,California Man
CONVICTION REVERSED ON EXCLUSION OF BLACKS FROM GRAND JURY,,https://www.nytimes.com/1986/01/15/us/supreme-court-roundup-conviction-reversed-on-exclusion-of-blacks-from-grand-jury.html,1986-01-15T05:00:00+0000,U.S.,U.S.,California Man
INTELLIGENCE EXPERTS GIVE ACCOUNT OF HOW THEY THINK SPIES WORKED,,https://www.nytimes.com/1985/07/09/us/intelligence-experts-give-account-of-how-they-think-spies-worked.html,1985-07-09T05:00:00+0000,U.S.,U.S.,California Man
OFFICIALS SAY WIRETAPS PROVIDED KEY EVIDENCE IN NAVY SPY CASE,,https://www.nytimes.com/1985/07/20/us/officials-say-wiretaps-provided-key-evidence-in-navy-spy-case.html,1985-07-20T05:00:00+0000,U.S.,U.S.,California Man
U.S. REPORTED DENYING IMMUNITY TO EX-PARTNER OF SPY RING SUSPECT,,https://www.nytimes.com/1985/07/16/us/us-reported-denying-immunity-to-ex-partner-of-spy-ring-suspect.html,1985-07-16T05:00:00+0000,U.S.,U.S.,California Man
COAST MAN LINKED TO SPY SUSPECTS,,https://www.nytimes.com/1985/06/03/us/coast-man-linked-to-spy-suspects.html,1985-06-03T05:00:00+0000,U.S.,U.S.,California Man
U.S. JUDGE LIMITS SPY CASE COMMENT,,https://www.nytimes.com/1985/06/22/us/us-judge-limits-spy-case-comment.html,1985-06-22T05:00:00+0000,U.S.,U.S.,California Man
DEFENSE DEPT. PANEL URGES NEW MEASURES TO DETER ESPIONAGE,,https://www.nytimes.com/1985/11/21/us/defense-dept-panel-urges-new-measures-to-deter-espionage.html,1985-11-21T05:00:00+0000,U.S.,U.S.,California Man
"'ANSWERS,' SHORT PLAYS",,https://www.nytimes.com/1985/07/23/arts/answers-short-plays.html,1985-07-23T05:00:00+0000,Arts,Arts,California Man
COAST MAN REPORTED FACING MORE SPYING CHARGES,,https://www.nytimes.com/1985/07/17/us/coast-man-reported-facing-more-spying-charges.html,1985-07-17T05:00:00+0000,U.S.,U.S.,California Man
SPY SUSPECT LOSES BID FOR TRANSFER,,https://www.nytimes.com/1985/07/12/us/spy-suspect-loses-bid-for-transfer.html,1985-07-12T05:00:00+0000,U.S.,U.S.,California Man
JUDGE IN ONE NAVY SPY TRIAL SAYS HE'LL TRY FOR A FAIR JURY IN NORFOLK,,https://www.nytimes.com/1985/07/10/us/judge-in-one-navy-spy-trial-says-he-ll-try-for-a-fair-jury-in-norfolk.html,1985-07-10T05:00:00+0000,U.S.,U.S.,California Man
SPY HUNTERS SEEK TO TRACE FIFTH SUSPECT,,https://www.nytimes.com/1985/07/05/us/spy-hunters-seek-to-trace-fifth-suspect.html,1985-07-05T05:00:00+0000,U.S.,U.S.,California Man
HOUSE PANEL OPENS INQUIRY ON U.S. EFFORTS TO COMBAT SPYING,,https://www.nytimes.com/1985/06/15/us/house-panel-opens-inquiry-on-us-efforts-to-combat-spying.html,1985-06-15T05:00:00+0000,U.S.,U.S.,California Man
A JAPANESE RELOCATION CASE TESTS THE VERDICT OF HISTORY,,https://www.nytimes.com/1985/06/30/weekinreview/a-japanese-relocation-case-tests-the-verdict-of-history.html,1985-06-30T05:00:00+0000,Week in Review,Week in Review,California Man
WEINBERGER BACKS DEATH PENALTY FOR ESPIONAGE ACTS IN PEACETIME,,https://www.nytimes.com/1985/06/13/us/weinberger-backs-death-penalty-for-espionage-acts-in-peacetime.html,1985-06-13T05:00:00+0000,U.S.,U.S.,California Man
NAVY DOCUMENTS REPORTED FOUND IN SUSPECT'S HOME,,https://www.nytimes.com/1985/06/08/us/navy-documents-reported-found-in-suspect-s-home.html,1985-06-08T05:00:00+0000,U.S.,U.S.,California Man
OFFICIAL SAYS SPYING ARRESTS ARE 'THE TIP OF THE ICEBERG',,https://www.nytimes.com/1985/06/07/us/official-says-spying-arrests-are-the-tip-of-the-iceberg.html,1985-06-07T05:00:00+0000,U.S.,U.S.,California Man
Man Tied to Iran Arms Sales,,https://www.nytimes.com/1984/08/23/us/man-tied-to-iran-arms-sales.html,1984-08-23T05:00:00+0000,U.S.,U.S.,California Man
COMPUTER NETWORK LINKS RIHTIST GROUPS AND OFFERS 'ENEMY' LIST,,https://www.nytimes.com/1985/02/15/us/computer-network-links-rihtist-groups-and-offers-enemy-list.html,1985-02-15T05:00:00+0000,U.S.,U.S.,California Man
